vehicle_id,travel_sequences,trip_repetitions,total_distance_km,terminal_time_s,stop_time_s,travel_time_s,idling_time_s,trip_id
1107D110_18,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:04:25', 'offset_from_start': 5400, 'status': 'operating'}, {'start_time': '06:04:25', 'end_time': '07:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:38:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:04:25', 'offset_from_start': 5400, 'status': 'operating'}, {'start_time': '15:04:25', 'end_time': '16:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:38:50', 'end_time': '18:13:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:13:15', 'end_time': '19:47:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:47:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.8784709316497,10523.565754633713,4117.917034421886,17758.517210944392,75600.0,1107D110
70002110_0,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:22:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:22:20', 'end_time': '08:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:44:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '10:22:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '10:22:20', 'end_time': '11:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:44:40', 'end_time': '13:07:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:07:00', 'end_time': '14:29:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:29:20', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:22:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:22:20', 'end_time': '17:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:44:40', 'end_time': '19:07:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:07:00', 'end_time': '20:29:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:29:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",10.931174089068827,194.593997929628,20113.36032388664,9182.186234817833,24704.45344129553,108000.0,70002110
70002110_1,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:17:20', 'offset_from_start': 300, 'status': 'operating'}, {'start_time': '07:17:20', 'end_time': '08:39:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:39:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '10:07:20', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '10:07:20', 'end_time': '11:29:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:29:40', 'end_time': '12:52:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:52:00', 'end_time': '14:14:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:14:20', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:17:20', 'offset_from_start': 300, 'status': 'operating'}, {'start_time': '16:17:20', 'end_time': '17:39:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:39:40', 'end_time': '19:02:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:02:00', 'end_time': '20:24:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:24:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",10.931174089068827,194.593997929628,20113.360323886638,9182.186234817782,24704.453441295555,108000.0,70002110
70002110_2,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:12:20', 'offset_from_start': 600, 'status': 'operating'}, {'start_time': '07:12:20', 'end_time': '08:34:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:34:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:52:20', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '09:52:20', 'end_time': '11:14:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:14:40', 'end_time': '12:37:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:37:00', 'end_time': '13:59:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:59:20', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:12:20', 'offset_from_start': 600, 'status': 'operating'}, {'start_time': '16:12:20', 'end_time': '17:34:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:34:40', 'end_time': '18:57:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:57:00', 'end_time': '20:19:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:19:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",10.931174089068826,194.593997929628,20113.36032388664,9182.18623481782,24704.45344129554,108000.0,70002110
70002110_3,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:07:20', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '07:07:20', 'end_time': '08:29:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:29:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:37:20', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '09:37:20', 'end_time': '10:59:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '10:59:40', 'end_time': '12:22:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:22:00', 'end_time': '13:44:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:44:20', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:07:20', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '16:07:20', 'end_time': '17:29:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:29:40', 'end_time': '18:52:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:52:00', 'end_time': '20:14:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:14:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",10.931174089068826,194.593997929628,20113.360323886638,9182.186234817842,24704.453441295547,108000.0,70002110
70002110_4,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:02:20', 'offset_from_start': 1200, 'status': 'operating'}, {'start_time': '07:02:20', 'end_time': '08:24:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:24:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:22:20', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '09:22:20', 'end_time': '10:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '10:44:40', 'end_time': '12:07:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:07:00', 'end_time': '13:29:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:29:20', 'end_time': '14:51:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:51:40', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:02:20', 'offset_from_start': 1200, 'status': 'operating'}, {'start_time': '16:02:20', 'end_time': '17:24:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:24:40', 'end_time': '18:47:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:47:00', 'end_time': '20:09:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:09:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",10.931174089068824,194.59399792962802,20113.36032388664,9182.18623481775,24704.453441295544,108000.0,70002110
70002110_5,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:57:20', 'offset_from_start': 1500, 'status': 'operating'}, {'start_time': '06:57:20', 'end_time': '08:19:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:19:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:57:20', 'offset_from_start': 1500, 'status': 'operating'}, {'start_time': '15:57:20', 'end_time': '17:19:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:19:40', 'end_time': '18:42:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:42:00', 'end_time': '20:04:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:04:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441296,116.7563987577768,12068.016194331984,5509.311740890676,14822.672064777335,75600.0,70002110
70002110_6,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:52:20', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '06:52:20', 'end_time': '08:14:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:14:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:52:20', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '15:52:20', 'end_time': '17:14:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:14:40', 'end_time': '18:37:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:37:00', 'end_time': '19:59:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:59:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.7563987577768,12068.016194331984,5509.311740890702,14822.672064777329,75600.0,70002110
70002110_7,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:47:20', 'offset_from_start': 2100, 'status': 'operating'}, {'start_time': '06:47:20', 'end_time': '08:09:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:09:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:47:20', 'offset_from_start': 2100, 'status': 'operating'}, {'start_time': '15:47:20', 'end_time': '17:09:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:09:40', 'end_time': '18:32:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:32:00', 'end_time': '19:54:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:54:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.75639875777681,12068.016194331984,5509.3117408906855,14822.67206477733,75600.0,70002110
70002110_8,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:42:20', 'offset_from_start': 2400, 'status': 'operating'}, {'start_time': '06:42:20', 'end_time': '08:04:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:04:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:42:20', 'offset_from_start': 2400, 'status': 'operating'}, {'start_time': '15:42:20', 'end_time': '17:04:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:04:40', 'end_time': '18:27:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:27:00', 'end_time': '19:49:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:49:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.75639875777681,12068.016194331984,5509.311740890698,14822.672064777327,75600.0,70002110
70002110_9,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:37:20', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '06:37:20', 'end_time': '07:59:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:59:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:37:20', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '15:37:20', 'end_time': '16:59:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:59:40', 'end_time': '18:22:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:22:00', 'end_time': '19:44:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:44:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.75639875777681,12068.016194331984,5509.311740890682,14822.672064777325,75600.0,70002110
70002110_10,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:32:20', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '06:32:20', 'end_time': '07:54:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:54:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:32:20', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '15:32:20', 'end_time': '16:54:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:54:40', 'end_time': '18:17:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:17:00', 'end_time': '19:39:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:39:20', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441296,116.75639875777681,12068.016194331984,5509.311740890709,14822.672064777327,75600.0,70002110
70002110_11,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:27:20', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '06:27:20', 'end_time': '07:49:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:49:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:27:20', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '15:27:20', 'end_time': '16:49:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:49:40', 'end_time': '18:12:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:12:00', 'end_time': '19:34:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:34:20', 'end_time': '20:56:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:56:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.7563987577768,12068.016194331984,5509.311740890684,14822.672064777324,75600.0,70002110
70002110_12,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:22:20', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '06:22:20', 'end_time': '07:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:44:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:22:20', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '15:22:20', 'end_time': '16:44:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:44:40', 'end_time': '18:07:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:07:00', 'end_time': '19:29:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:29:20', 'end_time': '20:51:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:51:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.7563987577768,12068.016194331984,5509.311740890671,14822.672064777324,75600.0,70002110
70002110_13,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:17:20', 'offset_from_start': 3900, 'status': 'operating'}, {'start_time': '06:17:20', 'end_time': '07:39:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:39:40', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:17:20', 'offset_from_start': 3900, 'status': 'operating'}, {'start_time': '15:17:20', 'end_time': '16:39:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:39:40', 'end_time': '18:02:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:02:00', 'end_time': '19:24:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:24:20', 'end_time': '20:46:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:46:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.7563987577768,12068.016194331984,5509.311740890691,14822.672064777324,75600.0,70002110
70002110_14,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:12:20', 'offset_from_start': 4200, 'status': 'operating'}, {'start_time': '06:12:20', 'end_time': '07:34:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:34:40', 'end_time': '08:57:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:57:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:12:20', 'offset_from_start': 4200, 'status': 'operating'}, {'start_time': '15:12:20', 'end_time': '16:34:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:34:40', 'end_time': '17:57:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:57:00', 'end_time': '19:19:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:19:20', 'end_time': '20:41:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:41:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441296,116.75639875777681,12068.016194331984,5509.311740890685,14822.672064777329,75600.0,70002110
70002110_15,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:07:20', 'offset_from_start': 4500, 'status': 'operating'}, {'start_time': '06:07:20', 'end_time': '07:29:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:29:40', 'end_time': '08:52:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:52:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:07:20', 'offset_from_start': 4500, 'status': 'operating'}, {'start_time': '15:07:20', 'end_time': '16:29:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:29:40', 'end_time': '17:52:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:52:00', 'end_time': '19:14:20', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:14:20', 'end_time': '20:36:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:36:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",6.558704453441295,116.75639875777681,12068.016194331984,5509.3117408906965,14822.672064777322,75600.0,70002110
