trip_id,n_trips,vkm,ave_nbr_vehicles,trips_per_vehicle,vkt,energy_kWh,energy_kWh_per_vehicle
trip_0651,58.800000000000004,510.4134374030319,1.3085882352941178,44.93392070484582,390.04892726114997,204.16537496121276,156.01957090445998
trip_0653,144.0,2281.734575755763,5.996666666666667,24.013340744858255,380.50048511769256,912.6938303023053,152.20019404707702
trip_0655,132.0,1856.940442484121,5.316666666666666,24.82758620689655,349.26779482459955,742.7761769936484,139.70711792983982
trip_0657,132.0,2599.8372650466845,4.091568627450981,32.26146547179757,635.4133345348201,1039.934906018674,254.1653338139281
trip_0659,116.0,1681.1637421180744,3.9273202614379086,29.536679536679536,428.0689198243666,672.4654968472298,171.22756792974667
trip_0661,63.5,1112.610201004913,2.7073433048433047,23.454727697961907,410.96014643377794,445.0440804019652,164.3840585735112
trip_0663,86.0,925.2936568755331,2.0733040935672515,41.4796846573681,446.28940817046595,370.1174627502133,178.5157632681864
trip_0665,19.0,477.38142755992874,1.9135714285714285,9.929078014184398,249.47144404027637,190.95257102397153,99.78857761611054
trip_0667,78.0,877.3059268787438,2.1526470588235296,36.234458259325045,407.5474998480296,350.92237075149745,163.01899993921185
trip_0669,132.0,2372.086339846228,4.477647058823529,29.47976878612717,529.7617942378596,948.8345359384912,211.90471769514383
trip_0671,76.0,2637.179550226989,4.870031746031746,15.605647758236312,541.5117781061376,1054.8718200907956,216.60471124245504
trip_0673,216.00000000000003,3702.5449069758665,8.093333333333334,26.688632619439872,457.4808369410049,1481.0179627903467,182.99233477640198
trip_0675,48.0,1199.811285244965,2.992156862745098,16.041939711664483,400.9854229848834,479.92451409798605,160.39416919395336
trip_0677,104.0,1132.449940180795,2.8964912280701753,35.90551181102362,390.9730259861013,452.9799760723181,156.38921039444048
trip_0679,29.333333333333336,631.8088650973427,1.3955555555555557,21.019108280254777,452.72928231497497,252.72354603893712,181.09171292598998
trip_0681,44.0,1488.6675754249445,2.3962745098039218,18.36183618361836,621.2425034503902,595.4670301699779,248.49700138015612
trip_0683,96.0,1599.6152625779123,4.691809523809524,20.4611886976291,340.93780970014774,639.8461050311649,136.3751238800591
trip_0685,114.0,813.0140362077777,2.3139285714285713,49.266862170087975,351.3565830192588,325.2056144831111,140.54263320770352
trip_0687,113.99999999999999,842.0487636144178,2.5536904761904764,44.64127546501328,329.73798957443057,336.81950544576716,131.89519582977223
trip_0689,73.19999999999999,1286.547330938163,3.2179139784946234,22.747655931512433,399.80786917741796,514.6189323752652,159.92314767096718
trip_0693,45.0,926.465397797313,6.088333333333333,7.391185327128388,152.17061009537034,370.58615911892525,60.868244038148134
trip_0695,48.0,1038.364945547491,1.6831372549019608,28.518173345759553,616.9223231934068,415.3459782189964,246.76892927736276
trip_0697,85.5,1417.341290143912,3.2422142857142857,26.370866471326913,437.15225621851835,566.9365160575647,174.86090248740737
trip_0699,9.600000000000001,368.85578036282055,1.7611666666666668,5.450932147250875,209.43831571656318,147.54231214512822,83.77532628662527
trip_0701,91.99999999999999,619.5212422772194,1.020625,90.14084507042253,607.0018295428972,247.80849691088775,242.80073181715886
trip_0703,52.8,486.5420099720045,1.0180392156862745,51.86440677966102,477.92069546556684,194.6168039888018,191.16827818622676
trip_0705,138.0,1087.1168661392016,3.5437037037037036,38.94230769230769,306.77419926587004,434.8467464556807,122.70967970634803
trip_0707,88.0,656.68059465886,3.2543703703703706,27.040560841261893,201.7842224221471,262.67223786354407,80.71368896885885
trip_0709,43.2,970.5799048335779,2.9643870967741934,14.572995560198486,327.4133482397592,388.2319619334312,130.9653392959037
trip_0711,132.0,1235.8630936050192,2.8416666666666672,46.4516129032258,434.90783352669297,494.3452374420078,173.96313341067722
trip_0713,96.0,911.2768002612505,2.2823529411764705,42.0618556701031,399.2707630010634,364.51072010450025,159.70830520042537
trip_0715,82.5,1828.8041297302811,2.811111111111111,29.34782608695652,650.5627338961474,731.5216518921125,260.225093558459
trip_0717,27.1,467.92802167146726,2.886104377104377,9.389819791337338,162.1313578897443,187.17120866858693,64.85254315589772
trip_0719,92.0,1286.5041717903991,1.7920833333333333,51.336898395721924,717.8818907921316,514.6016687161597,287.1527563168526
trip_0721,66.0,809.6568534600035,2.206470588235294,29.912023460410555,366.94658781178504,323.8627413840014,146.77863512471407
trip_0723,96.0,718.7413411171195,1.5670588235294118,61.261261261261254,458.65626122338705,287.4965364468478,183.46250448935484
trip_0725,35.0,871.4894770848219,3.1467592592592593,11.122554067971166,276.94825224410994,348.5957908339288,110.77930089764398
trip_0727,52.8,1400.15152492531,3.1904313725490194,16.549486208761493,438.85962787742034,560.060609970124,175.54385115096812
trip_0729,48.0,521.7311199364025,2.058333333333333,23.319838056680165,253.47260887598497,208.692447974561,101.38904355039402
trip_0731,120.0,1301.0485284076135,3.164444444444445,37.921348314606746,411.1459534995969,520.4194113630454,164.45838139983874
trip_0733,132.0,2381.820524703539,4.982352941176471,26.493506493506494,478.0513449818201,952.7282098814156,191.22053799272805
trip_0735,122.0,1690.4683431781618,4.494043209876543,27.147046501885207,376.157563296905,676.1873372712648,150.463025318762
trip_0737,120.0,1638.041781148196,3.117777777777778,38.48895224518888,525.3875990853087,655.2167124592784,210.1550396341235
trip_0739,96.0,3004.843020531753,7.582745098039216,12.660322714108398,396.2737744288359,1201.9372082127013,158.50950977153437
trip_0741,87.99999999999999,829.6607456410175,2.822614379084967,31.17677024961793,293.9334369542807,331.864298256407,117.5733747817123
trip_0743,83.99999999999999,2405.45431612398,4.58843137254902,18.306909961112773,524.2432807244262,962.1817264495919,209.69731228977048
trip_0745,78.0,2685.225481598469,4.733529411764706,16.478190630048463,567.2776585954265,1074.0901926393876,226.91106343817063
trip_0747,38.2,991.8914747509535,1.4516,26.31578947368421,683.3090897981218,396.7565899003815,273.3236359192487
trip_0749,108.0,1743.695316835174,4.727647058823529,22.84434490481523,368.8294187656833,697.4781267340697,147.5317675062733
trip_0751,92.0,1940.1752763139282,3.4563888888888887,26.617375231053604,561.3301450397928,776.0701105255712,224.53205801591713
trip_0753,58.8,1025.5763940156442,2.408686274509804,24.41164738731552,425.78247107932765,410.2305576062577,170.3129884317311
trip_0755,22.6,294.25007746266317,2.0734104938271605,10.89991589571068,141.91597772784877,117.70003098506528,56.7663910911395
trip_0757,75.0,1303.5574076311343,1.8472222222222223,40.6015037593985,705.6852131536966,521.4229630524537,282.27408526147866
trip_0759,96.0,1836.0016876303075,5.333333333333333,18.0,344.2503164306826,734.400675052123,137.70012657227306
trip_0761,132.0,1998.7752254615416,6.095294117647059,21.656050955414013,327.9210464470778,799.5100901846166,131.16841857883114
trip_0763,96.0,261.0939226434158,0.8721568627450981,110.07194244604317,299.3657836064345,104.43756905736632,119.74631344257381
trip_0765,84.0,1430.5474076128157,3.6866666666666665,22.78481012658228,388.0327507087204,572.2189630451263,155.21310028348816
trip_0767,114.0,1215.3777929917487,2.7934523809523806,40.80971659919029,435.0809060784441,486.15111719669954,174.03236243137766
trip_0769,18.0,120.3467486147878,1.86625,9.645010046885465,64.48586663886822,48.13869944591512,25.794346655547287
trip_0771,84.0,933.5164560923164,3.535,23.762376237623762,264.07820540093815,373.4065824369266,105.63128216037526
trip_0773,116.0,1719.2420600523178,2.9644444444444447,39.1304347826087,579.9542181585781,687.6968240209272,231.9816872634312
trip_0775,60.0,1209.4114510792826,3.546078431372549,16.920099529997238,341.0560354163307,483.7645804317131,136.42241416653232
trip_0777,26.0,472.1852909247758,4.1513333333333335,6.263048016701461,113.74304422469305,188.87411636991035,45.497217689877225
trip_0779,132.0,497.00672644777603,1.6629411764705881,79.37743190661479,298.87210292225654,198.8026905791104,119.54884116890263
trip_0781,83.25,1840.235390311497,3.248544776119403,25.626859328516787,566.4799216681191,736.0941561245988,226.59196866724767
trip_0783,108.00000000000003,1015.2830236267041,2.6060000000000008,41.44282425172679,389.5944066104006,406.11320945068167,155.83776264416028
trip_0785,88.0,1533.8503711926287,3.2843304843304844,26.793893129770996,467.0207150317598,613.5401484770515,186.80828601270395
trip_0787,46.0,515.6359702426023,1.653125,27.826086956521742,311.91589882350235,206.25438809704093,124.76635952940093
trip_0789,135.0,2019.3141939771763,5.095714285714286,26.492851135407907,396.2769654566928,807.7256775908704,158.51078618267712
trip_0791,78.0,1461.1329848673968,3.3940196078431373,22.981599699586933,430.5022226421171,584.4531939469589,172.20088905684682
trip_0793,116.0,1018.2367839308383,5.17640522875817,22.4093738557305,196.7073169376106,407.2947135723353,78.68292677504425
trip_0795,116.0,2918.3196426077375,3.764313725490196,30.815709969788514,775.259411256353,1167.3278570430953,310.1037645025412
trip_0797,56.0,1548.94778241928,5.28162962962963,10.602788140585117,293.2708067467993,619.579112967712,117.3083226987197
trip_0799,48.0,943.9595452643041,3.2705882352941176,14.676258992805755,288.62072427145984,377.58381810572166,115.44828970858394
trip_0801,204.0,2745.216362293263,8.726666666666667,23.376623376623375,314.5778871993808,1098.0865449173052,125.83115487975232
trip_0803,26.0,173.5158360293302,1.5631597222222222,16.63297718740976,111.0032670126993,69.40633441173208,44.40130680507971
trip_0805,96.0,983.6534606557914,2.516078431372549,38.15461346633416,390.94705808482985,393.4613842623166,156.37882323393194
trip_0807,48.0,1023.5198756286911,2.1694117647058824,22.12581344902386,471.7960381151776,409.40795025147645,188.71841524607106
trip_0809,96.0,2568.2720458129334,3.5325490196078433,27.175843694493786,727.030830020313,1027.3088183251734,290.8123320081252
trip_0811,204.0,1603.315584251947,4.81,42.41164241164242,333.32964329562316,641.3262337007789,133.33185731824926
trip_0813,96.0,1158.845636891424,3.24078431372549,29.62245885769603,357.58184584621625,463.5382547565696,143.03273833848652
trip_0815,56.0,1433.3842132598086,3.063529411764706,18.27956989247312,467.88655194732615,573.3536853039234,187.15462077893045
trip_0817,120.0,527.5318114833041,2.6862745098039214,44.67153284671533,196.38045536969716,211.01272459332165,78.55218214787887
trip_0819,54.0,452.9729460959609,0.9123529411764706,59.187620889748544,496.4887223488933,181.18917843838435,198.59548893955733
trip_0821,31.5,287.14214174382505,0.886484375,35.53362122146823,323.91111433162604,114.85685669753003,129.56444573265043
trip_0823,204.0,337.38138127892813,1.0466666666666666,194.9044585987261,322.33889931107785,134.95255251157124,128.93555972443113
trip_0825,120.0,2434.743863339029,6.206666666666667,19.33404940923738,392.27881793861906,973.8975453356117,156.91152717544762
trip_0827,40.0,1277.7351797034553,2.4125925925925924,16.579674547129258,529.6108359225252,511.09407188138215,211.84433436901008
trip_0829,80.0,2221.763019529796,5.726984126984127,13.968957871396896,387.94642525049096,888.7052078119185,155.1785701001964
trip_0831,96.0,813.8409453769254,1.7788235294117647,53.96825396825397,457.5164044777689,325.53637815077025,183.0065617911076
trip_0833,132.0,481.7599997791832,2.8233333333333333,46.753246753246756,170.635182920608,192.70399991167332,68.2540731682432
trip_0835,204.0,2428.476073954845,7.003333333333333,29.128986197049027,346.7600295985024,971.3904295819381,138.70401183940095
trip_0837,204.0,5418.447970013927,12.33,16.54501216545012,439.4523901065635,2167.3791880055715,175.7809560426254
trip_0839,28.5,246.2834149333048,2.2003385416666665,12.952552282437598,111.9297827445931,98.51336597332192,44.771913097837235
trip_0841,74.0,1641.9617901921479,2.1249305555555558,34.82466747279323,772.7131533307274,656.7847160768592,309.085261332291
trip_0843,168.0,518.2453775204443,2.42,69.42148760330579,214.1509824464646,207.29815100817774,85.66039297858585
trip_0845,42.800000000000004,804.8160438132734,3.5851604938271606,11.93809874723655,224.48535991596066,321.9264175253094,89.79414396638427
trip_0847,132.0,2139.071548506864,4.566078431372549,28.908833254605575,468.4701720867869,855.6286194027456,187.38806883471477
trip_0849,39.0,345.62598318019184,0.806,48.38709677419355,428.8163563029676,138.25039327207674,171.52654252118705
trip_0851,113.99999999999999,699.1400960688419,2.2777380952380955,50.04965243296921,306.94490184384426,279.65603842753677,122.77796073753773
trip_0853,70.0,777.83446726374,3.1707407407407406,22.076860179885525,245.31632538396187,311.133786905496,98.12653015358475
trip_0855,41.4,432.36951205894024,1.79615625,23.04921968787515,240.7193205262294,172.9478048235761,96.28772821049175
trip_0857,110.0,300.6574610501897,2.7633680555555555,39.80649619903249,108.80109164095575,120.26298442007588,43.5204366563823
trip_0859,88.0,2146.201344215425,3.8817777777777778,22.670025188916874,552.8913469755788,858.4805376861699,221.15653879023154
trip_0861,108.0,1119.1204883316473,2.5164705882352942,42.917251051893416,444.71828662080424,447.648195332659,177.8873146483217
trip_0863,92.0,819.3760956498645,1.5620833333333333,58.895705521472394,524.5405787035676,327.7504382599459,209.81623148142705
trip_0867,83.00000000000001,1343.0958083993978,2.6667592592592593,31.12391930835735,503.6434405303113,537.2383233597591,201.4573762121245
trip_0869,45.99999999999999,881.1534025532465,2.5228125,18.233618233618234,349.2742336393397,352.46136102129856,139.70969345573587
trip_0871,116.0,678.7277606539084,2.4090849673202612,48.15106215578285,281.7367464663935,271.49110426156335,112.69469858655742
trip_0873,63.6,650.4798431889833,1.2044509803921568,52.80414150129422,540.0633598033137,260.1919372755933,216.0253439213255
trip_0875,68.0,401.8008018186538,3.312222222222222,20.530023482053004,121.30852788889243,160.7203207274615,48.523411155556985
trip_0877,81.0,1394.5904845026942,3.00796875,26.928471248246844,463.63197240752385,557.8361938010777,185.45278896300957
trip_0879,25.0,354.0558223981533,1.571078431372549,15.912636505460217,225.35846417854373,141.62232895926132,90.14338567141749
trip_0881,23.333333333333336,439.93668106296224,1.7293402777777778,13.492621222768797,254.39567141076822,175.9746724251849,101.7582685643073
trip_0883,144.0,513.0861127489089,1.1242105263157895,128.08988764044943,456.3968231380744,205.23444509956357,182.55872925522976
trip_0885,29.999999999999996,83.20462106811348,3.4616666666666664,8.666345690900336,24.03600030855469,33.28184842724539,9.614400123421877
trip_0887,22.0,401.43331912428374,1.3778518518518519,15.96688350088705,291.347229083266,160.5733276497135,116.5388916333064
trip_0889,65.99999999999999,1911.697105987566,4.980119047619048,13.252695240599525,383.86574451498944,764.6788423950263,153.54629780599578
trip_0891,90.0,1472.385071195013,2.958823529411765,30.41749502982107,497.62517316730066,588.9540284780053,199.05006926692027
trip_0893,78.0,1290.7912207507704,2.0787254901960783,37.5229920294298,620.9531883062708,516.3164883003083,248.38127532250832
trip_0895,122.0,668.4031387119281,2.014506172839506,60.560747663551396,331.79503132015424,267.3612554847713,132.7180125280617
trip_0897,120.00000000000001,2393.9115690641556,8.495555555555555,14.125032696834946,281.78399321968874,957.5646276256624,112.7135972878755
trip_0899,96.0,747.4880794836433,1.7066666666666668,56.25,437.98129657244726,298.9952317934573,175.19251862897895
trip_0901,66.0,172.47729430232422,0.4033333333333333,163.63636363636363,427.6296552950188,68.99091772092969,171.0518621180075
trip_0903,46.0,796.7186353589432,2.8366666666666673,16.216216216216218,280.8643837928119,318.68745414357727,112.34575351712476
trip_0905,116.0,2331.208338118502,3.1407189542483662,36.93421846710923,742.2530866587535,932.4833352474008,296.90123466350144
trip_0907,78.0,1268.3860416522016,2.86,27.27272727272727,443.4916229553152,507.3544166608807,177.3966491821261
trip_0909,54.8,995.6501190574788,2.2985555555555557,23.841059602649008,433.1633910918601,398.2600476229916,173.26535643674404
trip_0911,44.0,823.6247101997762,2.080653594771242,21.147201105736006,395.84903141473194,329.44988407991053,158.3396125658928
trip_0913,143.99999999999997,496.94056858086,1.3936842105263159,103.32326283987915,356.5661179394388,198.776227432344,142.62644717577552
trip_0915,126.0,1680.7528787454378,3.9090625,32.23279238947958,429.96316348112566,672.3011514981752,171.9852653924503
trip_0917,70.4,577.1614156167776,1.1757777777777776,59.87525987525987,490.8762748583443,230.86456624671106,196.35050994333773
trip_0919,132.0,1647.0731208984112,4.240392156862745,31.129196337741607,388.4247163868443,658.8292483593646,155.36988655473775
trip_0921,68.0,459.3644080375579,1.0697076023391814,63.56877323420075,429.429880682388,183.74576321502315,171.77195227295522
trip_0923,132.0,439.2219674837484,1.4580392156862745,90.53254437869822,301.2415322978909,175.68878699349938,120.49661291915638
trip_0925,39.0,622.4988529688126,1.562549019607843,24.95921696574225,398.3867674916482,248.99954118752504,159.3547069966593
trip_0927,116.0,1167.3096218827611,7.193137254901961,16.126482213438734,162.28101599024347,466.9238487531044,64.91240639609738
trip_0929,56.0,530.8633107896858,1.5949019607843138,35.111876075731494,332.85012109999974,212.34532431587434,133.1400484399999
trip_0931,108.0,1267.2739327785225,2.793529411764706,38.66077068856602,453.64617513655264,506.909573111409,181.45847005462105
trip_0933,48.0,1077.425180856611,2.1349019607843136,22.483468038207203,504.67197119477555,430.97007234264447,201.86878847791027
trip_0935,49.99999999999999,1019.6620094514542,2.441666666666667,20.477815699658706,417.6090141098106,407.86480378058167,167.04360564392425
trip_0937,27.095238095238095,269.58799974957014,1.869383267195767,14.494212380473074,144.21226747898248,107.83519989982808,57.68490699159301
trip_0939,138.0,2104.0858601112645,6.4463888888888885,21.407333994053516,326.39759970700874,841.6343440445057,130.55903988280352
trip_0941,9.0,81.07604219474554,0.310625,28.9738430583501,261.0093913714142,32.43041687789822,104.40375654856568
trip_0943,102.0,1743.188444900076,3.92,26.02040816326531,444.690929821448,697.2753779600305,177.8763719285792
trip_0945,78.0,1240.2965550418396,2.763137254901961,28.228782287822877,448.872582366831,496.1186220167359,179.5490329467324
trip_0947,34.0,418.63317264463495,2.181037037037037,15.58891454965358,191.94225752963496,167.45326905785402,76.776903011854
trip_0949,7.833333333333333,187.3455507201129,1.4469285714285713,5.413766434648105,129.47809202160144,74.93822028804516,51.79123680864057
trip_0951,116.0,2048.2620026103396,5.166928104575163,22.450476889214965,396.41774786776375,819.3048010441358,158.56709914710552
trip_0953,52.800000000000004,207.40239665783827,2.1801568627450982,24.218440838939454,95.13186881272935,82.9609586631353,38.052747525091746
trip_0955,78.0,766.5312221067472,1.8918095238095238,41.2303664921466,405.18414378377196,306.6124888426989,162.07365751350878
trip_0957,41.99999999999999,496.9994868421062,1.4194444444444445,29.589041095890412,350.1366247811316,198.79979473684247,140.05464991245265
trip_0959,57.2,510.7533144605327,1.8934259259259258,30.209790209790214,269.75088249663816,204.30132578421308,107.90035299865525
trip_0961,80.0,910.2344218633709,3.152490421455939,25.376762275157997,288.735031728658,364.09376874534837,115.4940126914632
trip_0963,116.0,2762.6612790519303,6.321241830065359,18.350824587706146,437.0440735097402,1105.064511620772,174.8176294038961
trip_0967,123.0,2027.0082974643951,4.346,28.30188679245283,466.4077996926818,810.8033189857581,186.56311987707275
trip_0969,78.0,2083.6786291705776,6.057745098039216,12.876078266358089,343.9693475786934,833.471451668231,137.58773903147738
trip_0971,132.0,2344.509128556655,5.0729411764705885,26.02040816326531,462.1597308147394,937.8036514226619,184.8638923258958
trip_0973,40.0,1257.34722881817,3.2437037037037038,12.331582553094314,387.6270287518907,502.93889152726797,155.0508115007563
trip_0975,114.0,2004.8729058306164,4.487619047619048,25.403225806451612,446.7564836846662,801.9491623322467,178.7025934738665
trip_0977,66.0,686.4563968159539,1.5238235294117648,43.31210191082803,450.4828699429151,274.5825587263816,180.19314797716606
trip_0979,40.0,785.4391154940356,2.671111111111111,14.97504159733777,294.0495856674842,314.17564619761424,117.61983426699368
trip_0981,72.8,1550.230708262437,2.1804313725490196,33.387888707037646,710.9743181002526,620.0922833049748,284.389727240101
